householdid,productid,storeid,transactiontime,daydate,qty,salesvalue,productdesc,productsubdesc,loyaltydiscount,coupondiscount,couponmatchdiscount
779,18005477,343,1:22 PM,Nov 13,4,2,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,0,0,0
605,1106523,369,12:53 PM,Oct 17,1,2.69,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
740,993441,404,2:31 PM,Aug 1,4,5,FROZEN PIE/DESSERTS,FRZN WHIPPED TOPPING,-1.36,0,0
766,9884204,322,5:25 PM,Jun 10,1,2.5,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,-0.49,0,0
761,1096114,343,1:55 PM,Jun 14,1,4.5,FEMININE HYGIENE,FEM. HYGN. TAMPONS,-0.67,0,0
764,1071939,368,8:41 AM,Aug 17,1,1,CHEESE,CREAM CHEESE,-0.19,0,0
787,999104,443,6:49 PM,Oct 22,1,2.34,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,-1.35,0,0
768,898068,323,10:03 PM,Mar 1,1,1.67,CONDIMENTS/SAUCES,CATSUP,-1.02,0,0
661,883932,427,8:36 PM,Nov 14,1,1.5,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-1.09,0,0
718,10150194,324,12:15 PM,Nov 19,1,4.99,BATH TISSUES,TOILET TISSUE,-4,0,0
741,908346,315,12:59 PM,Nov 22,2,1.58,YOGURT,YOGURT NOT MULTI-PACKS,0,0,0
630,1085476,306,5:21 PM,Apr 14,3,2.64,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,-0.36,0,0
755,13417249,382,10:48 AM,Feb 8,1,3.49,CHIPS&SNACKS,SPECIALTY CHIPS (SOY CRISPS/PI,0,0,0
699,15716750,408,10:13 AM,Jun 19,1,12.99,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,-1.3,0,0
718,12696183,324,3:11 PM,Nov 16,2,0.5,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.68,0,0
712,15972927,448,1:12 PM,Nov 23,2,2,FACIAL TISS/DNR NAPKIN,FACIAL TISSUE & PAPER HANDKE,-0.98,0,0
768,951213,323,5:24 PM,Sep 20,1,2.5,FROZEN PIZZA,SNACKS/APPETIZERS,-0.39,0,0
692,952981,335,4:36 PM,Oct 11,1,0.5,DRY NOODLES/PASTA,SPAGHETTI DRY,-0.02,0,0
787,9677934,443,7:11 PM,Jul 2,1,1,CANDY - PACKAGED,CANDY BAGS-NON CHOCOLATE W/FLO,0,0,0
788,1119550,313,1:58 PM,Jul 5,1,1,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,-0.49,0,0
788,1043590,313,10:54 AM,Jul 16,1,1.92,SHORTENING/OIL,VEGETABLE/SALAD OIL,0,0,0
725,1062782,400,11:26 AM,Feb 26,1,1,PNT BTR/JELLY/JAMS,JELLY,-0.89,0,0
725,9527160,400,11:26 AM,Feb 26,1,1.67,BAG SNACKS,POTATO CHIPS,-0.33,0,0
696,7139529,31742,2:51 PM,Nov 2,1,3.19,CONDIMENTS/SAUCES,BBQ SAUCE,-0.2,0,0
768,9526628,323,4:53 PM,Nov 5,1,4.99,FROZEN MEAT,BEEF - FULLY COOKED,0,0,0
706,1029743,32004,11:29 AM,Jan 18,1,2.69,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
699,893018,408,7:18 PM,Mar 28,1,2.29,CHEESE,IWS SINGLE CHEESE,-0.7,0,0
699,1040371,408,10:29 AM,Mar 15,1,1.25,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,-0.53,0,0
680,13213121,424,5:23 PM,Dec 30,1,1,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,-0.69,0,0
696,1135222,448,8:55 PM,Feb 19,1,2.5,COLD CEREAL,ALL FAMILY CEREAL,-2.29,0,0
718,1130458,324,5:15 PM,Sep 10,1,2.99,COLD CEREAL,KIDS CEREAL,-1,0,0
706,8160319,343,4:26 PM,May 21,1,0.33,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.26,0,0
718,856335,324,3:11 PM,Jun 4,1,2.06,CONVENIENT BRKFST/WHLSM SNACKS,GRANOLA BARS,-0.23,0,0
696,1133254,31742,3:38 PM,Jun 26,1,3.19,COLD CEREAL,KIDS CEREAL,-0.5,0,0
788,1065593,360,7:31 AM,Aug 13,1,1.15,BATH TISSUES,TOILET TISSUE,0,0,0
725,876232,400,4:34 PM,Aug 13,2,5,FROZEN MEAT,FRZN BREADED PREPARED CHICK,-2.38,0,0
630,981521,329,3:55 PM,Oct 22,1,1.5,BLEACH,LIQUID BLEACH,-0.49,0,0
631,1043035,389,2:33 PM,Dec 3,2,1.78,SOFT DRINKS,MIXERS(CLUB SODA/SELTZERS)FLAV,0,0,0
718,981760,324,10:54 PM,Dec 6,1,0.88,EGGS,EGGS - X-LARGE,-0.55,0,0
768,9553397,323,10:51 PM,Apr 20,1,5.99,BATH TISSUES,TOILET TISSUE,-2.5,0,0
718,1087755,324,4:41 PM,Apr 17,2,7.5,BATTERIES,ALKALINE BATTERIES,-2.78,-1.5,-0.5
768,1111072,323,6:40 PM,May 31,1,0.86,CONDIMENTS/SAUCES,CATSUP,-0.33,0,0
601,1014948,306,4:40 PM,Aug 12,1,2,COOKIES,COOKIES: REGULAR,-1.99,0,0
712,1120443,448,10:39 AM,Jul 1,1,1,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST,-1.39,0,0
761,12188584,343,12:58 PM,Jul 24,2,2.58,BAKING MIXES,FROSTING,-0.1,0,0
797,1103629,450,11:52 AM,Mar 7,1,1.5,CONDIMENTS/SAUCES,HOT SAUCE,-0.69,0,0
647,1100658,343,7:47 PM,Feb 4,1,0.99,HOT DOGS,ECONOMY - MEAT,-1.2,0,0
680,951590,424,6:02 PM,Apr 2,2,2.38,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-1.6,0,0
797,9420286,450,8:42 PM,Feb 21,4,4,SOFT DRINKS,JUICE (100% JUICE),-1.96,0,0
797,882829,450,2:04 PM,Jan 7,1,13.99,COLD AND FLU,LIPCARE MEDICATED,0,0,0
764,967760,33923,9:14 PM,Apr 20,1,1.67,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-0.42,0,0
786,841220,339,8:59 AM,Feb 23,1,2.5,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,-1.29,0,0
712,826249,369,2:25 PM,Aug 20,1,0.88,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.41,0,0
622,878715,356,11:33 AM,May 25,1,15.99,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
788,1053690,360,6:34 PM,May 25,1,0.88,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.71,0,0
706,8160319,343,1:58 PM,May 25,2,0.66,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.52,0,0
771,868764,359,2:29 PM,May 27,1,1,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.59,0,0
725,826249,400,2:25 PM,Aug 7,1,0.88,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.41,0,0
764,1092045,33923,7:47 PM,Nov 11,1,1,HAIR CARE PRODUCTS,SHAMPOO,-0.05,0,0
725,987562,400,10:36 AM,Apr 12,1,1.34,CHEESE,SHREDDED CHEESE,-1.35,0,0
768,1128665,323,6:13 AM,Jul 30,1,0.25,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.34,0,0
607,857849,372,10:18 PM,May 17,2,0.88,MARGARINES,MARGARINE  STICK,-0.9,0,0
725,977545,400,4:34 PM,May 18,1,1,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,-0.49,0,0
788,920109,360,9:49 AM,Aug 16,1,2.5,COLD CEREAL,ADULT CEREAL,-1.69,0,0
718,1135460,324,8:03 PM,Apr 12,1,1,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-1.99,0,0
768,821976,323,9:19 PM,Jan 27,1,2,FROZEN PIZZA,SANDWICHES&HANDHELDS,-0.25,0,0
740,9655212,404,9:14 PM,Mar 12,2,4,PAPER HOUSEWARES,DESIGNER PAPER: MEDIUM WEIGHT,-3.38,0,0
725,949965,400,12:25 PM,Apr 17,2,3.99,DINNER SAUSAGE,SMOKED/COOKED,-3.99,0,0
716,13007284,400,8:43 AM,Feb 10,1,2.19,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,0,0,0
779,8177622,343,12:24 PM,Feb 23,1,2.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.19,0,0
718,921744,324,5:45 PM,Jun 17,1,2.39,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.2,0,0
771,1131977,359,9:11 PM,Aug 8,1,2.99,BAKING NEEDS,CAKE DECORS & ICING,-0.2,0,0
741,919534,315,12:52 PM,Sep 3,1,1.38,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,-1.01,0,0
779,890695,343,7:14 PM,Oct 16,4,10,FROZEN PIZZA,SNACKS/APPETIZERS,-0.76,0,0
622,1106523,356,6:46 PM,Oct 17,1,2.59,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
761,883404,343,12:36 PM,Oct 18,3,3,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.87,0,0
715,905340,415,10:39 AM,Nov 17,2,2,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,0,0,0
779,930666,343,11:32 AM,Nov 18,2,5,BACON,ECONOMY,-2.98,0,0
740,5587938,404,5:10 PM,Nov 22,1,1,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,-0.49,0,0
605,15596705,339,6:08 PM,Nov 23,1,2.77,COLD CEREAL,KIDS CEREAL,-3.02,0,0
755,929668,338,12:37 PM,Aug 3,1,0.69,DINNER MXS:DRY,MACARONI & CHEESE DNRS,0,0,0
699,995211,408,1:25 PM,May 28,1,2,BAG SNACKS,BAGGED CHEESE SNACKS,-0.49,0,0
787,9337581,443,7:11 PM,Jul 2,1,1,CANDY - PACKAGED,CANDY BARS (MULTI PACK),-0.39,0,0
761,1123720,343,11:53 AM,Jul 5,2,2,FROZEN PIZZA,SNACKS/APPETIZERS,-1.98,0,0
753,1053690,442,12:39 PM,Sep 4,10,8.8,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-7.1,0,0
786,1008032,339,9:57 AM,Nov 3,1,5.99,COFFEE,GROUND COFFEE,-3,0,0
722,868888,359,11:50 AM,Mar 22,1,2.79,YOGURT,YOGURT MULTI-PACKS,-0.8,0,0
718,863762,324,9:30 PM,Nov 6,1,20,PREPAID WIRELESS&ACCESSORIES,PREPAID WIRELESS CARDS,0,0,0
712,842140,448,12:05 PM,Jan 22,1,1.67,CHEESE,SHREDDED CHEESE,-1.12,0,0
631,927191,389,4:54 PM,Jan 22,4,2,SEAFOOD - SHELF STABLE,TUNA,-0.08,0,0
718,1098066,324,4:54 PM,Jan 22,1,1.2,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.09,0,0
740,843306,370,3:25 PM,Jan 23,1,1,FRUIT - SHELF STABLE,PINEAPPLE,-0.49,0,0
786,981760,339,4:29 PM,Mar 3,1,1.19,EGGS,EGGS - X-LARGE,0,0,0
661,1138292,427,4:13 PM,Jan 25,1,3.54,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,-0.39,0,0
647,8090521,343,4:47 PM,Mar 8,3,7.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-6.27,0,0
768,957741,323,6:16 AM,Dec 5,1,1,LUNCHMEAT,BOLOGNA,-1.99,0,0
680,1098066,424,5:54 PM,Dec 6,1,0.99,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.3,0,0
771,999270,359,9:37 AM,Dec 22,1,2.5,BACON,ECONOMY,-1.49,0,0
706,849843,32004,4:10 PM,Feb 16,1,0.88,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.41,0,0
718,826249,324,6:05 PM,Dec 31,1,1.19,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.1,0,0
718,826249,324,3:43 PM,Jan 1,1,1.19,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.1,0,0
764,9297031,33923,9:35 PM,Apr 23,1,3.19,TOBACCO OTHER,CHARCOAL LIGHTER FLUID/UTILITY,0,0,0
622,1106523,356,9:30 AM,Apr 27,1,2.32,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
786,9446699,339,12:06 PM,Jul 16,1,1.49,BABY HBC,COTTON COTTON SWABS,0,0,0
761,831712,343,10:42 PM,May 10,3,6,FRZN NOVELTIES/WTR ICE,CUPS/PUSH UPS/OTHER,0,0,0
761,1002806,343,6:23 PM,Sep 25,1,8.99,IMPORTED WINE,AUSTRALIAN/NZ WINES,0,0,0
786,989069,339,4:59 PM,Oct 4,1,2,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,-0.99,0,0
631,1113274,389,2:17 PM,May 23,1,5.99,PAPER TOWELS,PAPER TOWELS & HOLDERS,-4,0,0
715,13512131,354,11:17 AM,May 24,6,2,DOMESTIC GOODS,SEASONAL CANDY BAGS-CHOCOLATE,-1.54,0,0
607,1096036,391,10:31 PM,Jul 25,1,1,CHEESE,IWS SINGLE CHEESE,-0.86,0,0
696,966787,31742,9:00 PM,Jun 2,1,2.39,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,0,0,0
631,1038217,389,3:42 PM,Jun 4,1,1,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-0.39,0,0
766,6443166,333,5:14 PM,Jun 23,1,3.19,HAIR CARE PRODUCTS,HAIR SETS AND GELS,0,0,0
768,894627,323,5:29 PM,Oct 27,2,2.99,SINUS AND ALLERGY,SINUS AND ALLERGY,-2.99,0,0
733,1068719,356,6:18 PM,Mar 31,1,1.5,SUGARS/SWEETNERS,SUGAR,-0.49,0,0
718,1097001,324,9:16 PM,Mar 31,1,3.34,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,-0.65,0,0
607,1062966,31862,5:02 PM,Apr 29,2,1.98,HOT DOGS,ECONOMY - MEAT,-2.4,0,0
722,908408,359,11:39 AM,Apr 29,1,3,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,-1.49,0,0
718,1097001,324,9:52 PM,Mar 27,1,3.34,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,-0.65,0,0
768,859075,323,6:23 AM,Oct 31,1,1.67,CHEESE,SHREDDED CHEESE,-0.22,0,0
712,942341,448,12:06 PM,Oct 19,1,2.14,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-1.05,0,0
762,967144,432,3:15 PM,May 27,1,2.51,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,-1.68,0,0
712,867931,448,1:20 PM,May 27,1,1.5,FROZEN PIZZA,SANDWICHES&HANDHELDS,-0.5,0,0
786,878715,339,10:43 AM,Jun 1,1,14.99,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
605,846634,448,7:04 PM,Jul 21,1,0.95,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,-0.24,0,0
764,1083721,33923,9:43 AM,Jan 7,1,1,FROZEN PIZZA,PIZZA/ECONOMY,0,0,0
786,972665,339,8:59 AM,Feb 23,1,3.79,BREAKFAST SAUSAGE/SANDWICHES,OTHER,0,0,0
605,9420067,369,8:16 PM,May 1,1,3.29,YOGURT,YOGURT MULTI-PACKS,-0.4,0,0
768,9526410,323,5:28 PM,May 3,1,2,BAG SNACKS,POTATO CHIPS,0,0,0
740,1015231,404,1:45 PM,Nov 7,1,1.67,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,-0.32,0,0
766,6391073,333,2:14 PM,Nov 13,1,1,SOAP - LIQUID & BAR,BODY WASH,-0.99,0,0
766,923149,322,1:11 PM,Apr 24,1,2.03,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,-1.36,0,0
699,1099164,408,11:04 AM,May 19,1,3,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-1.59,0,0
607,854405,304,10:05 PM,Oct 28,2,9.99,MEAT - MISC,BREAST - BONELESS(IQF),-9.99,0,0
661,1138292,427,7:44 PM,Jan 20,1,3.54,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,-0.39,0,0
647,942045,438,8:23 PM,Jan 20,1,3.99,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,-4,0,0
718,988957,324,10:51 AM,Jan 25,1,1.99,BAG SNACKS,POTATO CHIPS,0,0,0
768,998984,323,5:07 PM,Jan 27,1,1.5,PNT BTR/JELLY/JAMS,JELLY,-0.39,0,0
647,8090521,343,10:00 PM,Mar 4,1,2.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.09,0,0
766,13910641,333,3:31 PM,Apr 4,1,2.5,HAIR CARE PRODUCTS,HAIR SETS AND GELS,-0.79,0,0
696,1126899,31742,2:59 PM,Sep 24,2,5.38,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
718,883404,324,5:40 PM,Jul 14,1,1.19,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.1,0,0
771,1084949,359,12:07 PM,Jun 20,1,1.67,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,-1.12,0,0
712,842140,448,10:08 AM,Nov 15,1,1.67,CHEESE,SHREDDED CHEESE,-1.12,0,0
788,5569845,360,2:49 PM,Nov 16,1,2.75,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-1.94,0,0
718,917384,324,3:11 PM,Nov 16,1,9.99,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,-4,0,0
761,15972927,343,7:28 PM,Nov 23,4,4,FACIAL TISS/DNR NAPKIN,FACIAL TISSUE & PAPER HANDKE,-1.96,0,0
771,1078652,359,12:10 AM,Nov 25,1,2,COLD CEREAL,ADULT CEREAL,-1.04,0,0
786,972665,339,1:47 PM,Oct 19,1,3.59,BREAKFAST SAUSAGE/SANDWICHES,OTHER,0,0,0
715,9368132,354,4:41 PM,Sep 20,2,2,FROZEN PIZZA,SANDWICHES&HANDHELDS,-0.98,0,0
755,834631,433,4:32 PM,Oct 10,1,1.29,MISCELLANEOUS,SAUERKRAUT,-0.4,0,0
699,12171886,408,10:08 AM,Jan 15,1,9.99,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,-4.3,0,0
605,5569230,369,8:14 PM,Nov 6,1,4,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-0.69,0,0
715,1051069,389,2:37 PM,Mar 2,9,3.01,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-2.35,0,0
740,1029743,370,1:37 PM,Feb 3,1,1.99,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
712,868319,369,10:07 AM,Dec 6,2,2,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,-0.58,0,0
715,833025,354,3:46 PM,Apr 10,1,1,MILK BY-PRODUCTS,SOUR CREAMS,-0.16,0,0
614,1121321,288,8:27 PM,Dec 23,2,5.99,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,-5.99,0,0
722,12352204,424,4:13 PM,Jul 7,2,2.5,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,-0.8,0,0
696,1053022,31742,3:31 PM,Apr 24,1,9.49,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
768,6773204,323,7:10 PM,May 17,3,1.71,FROZEN PIZZA,PIZZA/ECONOMY,-0.66,0,0
779,870195,343,3:40 PM,May 20,1,2,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,-1.69,0,0
718,896369,324,5:30 PM,May 21,1,1.69,PNT BTR/JELLY/JAMS,PEANUT BUTTER,-0.1,0,0
725,12781777,400,6:07 PM,Oct 21,1,1.88,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.87,0,0
768,987724,323,10:58 PM,Oct 25,1,1.25,CHEESE,SHREDDED CHEESE,-0.53,0,0
647,951590,438,8:21 PM,Oct 30,1,1.5,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.59,0,0
768,852521,323,6:23 AM,Oct 31,1,1,HISPANIC,MEXICAN SAUCESSALSAPICANTEE,-0.89,0,0
614,840361,288,8:45 PM,Oct 18,1,1,EGGS,EGGS - LARGE,-0.09,0,0
740,993441,404,2:02 PM,Aug 10,4,5,FROZEN PIE/DESSERTS,FRZN WHIPPED TOPPING,-1.36,0,0
725,859075,400,3:11 PM,Jun 28,1,1.25,CHEESE,SHREDDED CHEESE,-0.64,0,0
696,9337369,31742,1:32 PM,Jun 30,3,3,CANDY - PACKAGED,CANDY BARS MULTI PACK W/FLOUR,-1.17,0,0
766,7431989,322,7:11 PM,Jun 30,1,0.99,CANDY - CHECKLANE,CHEWING GUM,0,0,0
786,10284972,339,8:59 AM,Feb 23,1,1.69,CONVENIENT BRKFST/WHLSM SNACKS,TOASTER PASTRIES,0,0,0
718,870547,324,5:54 PM,May 1,1,1.99,MARGARINES,MARGARINE: TUBS AND BOWLS,0,0,0
622,897306,356,12:45 PM,Jun 16,1,1.67,MEAT - SHELF STABLE,CHILI: CANNED,-0.32,0,0
718,10121965,324,12:52 AM,Jun 17,1,1.25,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,-0.4,0,0
706,15926775,343,10:45 AM,Jun 29,2,3.16,BAG SNACKS,CORN CHIPS,-1.82,0,0
622,10351524,356,5:39 PM,Nov 2,1,1,CANDY - PACKAGED,MISCELLANEOUS CANDY (INCLUDING,-0.49,0,0
718,10121965,324,5:43 PM,Nov 7,1,1,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,-0.67,0,0
764,10121965,33923,4:06 PM,Nov 13,1,1.67,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,0,0,0
779,5587938,343,1:22 PM,Nov 13,1,1.25,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,-0.24,0,0
718,5569309,324,6:55 PM,Aug 1,1,3.99,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,0,0,0
696,1041874,31742,11:00 AM,Jun 12,1,0.5,STATIONERY & SCHOOL SUPPLIES,SCHOOL SUPPLIES,0,0,0
699,1099164,408,1:48 PM,Jun 11,1,2.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.09,0,0
761,8090533,343,1:55 PM,Jun 14,1,2.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.09,0,0
779,1092303,343,5:58 PM,Aug 16,1,2.99,BUTTER,BUTTER,-1,0,0
715,910291,389,8:24 AM,Aug 20,2,0.68,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.51,0,0
718,1098066,324,4:30 PM,Aug 21,2,2.4,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.18,0,0
661,1138292,427,5:46 PM,Aug 23,1,3.73,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,-0.42,0,0
614,840361,288,1:26 PM,Oct 14,1,1,EGGS,EGGS - LARGE,-0.09,0,0
755,906763,382,12:38 PM,Sep 29,2,2.4,PNT BTR/JELLY/JAMS,PEANUT BUTTER,-1.58,0,0
718,10254152,324,8:03 PM,Apr 12,1,1,FIREWORKS,NOVELTY FIREWORKS,0,0,0
718,1030819,324,5:06 PM,Nov 20,2,1.48,VEGETABLES - SHELF STABLE,PEAS GREEN,-0.1,0,0
696,920425,31742,8:15 PM,Nov 22,1,12.99,IMPORTED WINE,AUSTRALIAN/NZ WINES,0,0,0
797,6034956,450,3:50 PM,Nov 24,1,3.19,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,0,0,0
696,846764,338,10:00 AM,Dec 16,1,2,DINNER MXS:DRY,SKILLET DINNERS,-0.59,0,0
771,928036,359,9:48 PM,Apr 12,1,1,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,-0.69,0,0
761,13911031,343,9:50 AM,Jan 14,2,1.98,TOYS AND GAMES,DECOR,0,0,0
768,896369,323,9:06 AM,Sep 22,1,1.5,PNT BTR/JELLY/JAMS,PEANUT BUTTER,-0.29,0,0
696,838842,31742,7:17 PM,Sep 14,1,2,COOKIES/CONES,TRAY PACK/CHOC CHIP COOKIES,-0.75,0,0
761,979566,343,9:27 PM,Aug 8,3,5,HOT CEREAL,INSTANT OATMEAL,-0.46,0,0
779,5587938,343,8:29 AM,Nov 15,1,1.25,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,-0.24,0,0
607,12263788,432,10:30 AM,May 28,2,3.18,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.8,0,0
725,868764,400,3:07 PM,Oct 30,3,3,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-1.77,0,0
630,9553065,306,2:01 PM,Jul 5,1,2.5,BAG SNACKS,POTATO CHIPS,-0.49,0,0
647,993685,343,5:49 PM,Jul 5,3,3,DINNER MXS:DRY,SKILLET DINNERS,-4.77,0,0
696,1098066,31742,3:33 PM,Jul 6,1,0.99,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.3,0,0
768,862732,323,6:13 AM,Sep 3,1,0.88,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.71,0,0
631,883404,389,2:22 PM,Apr 4,1,1,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.29,0,0
725,987562,400,2:27 PM,Jan 16,2,2,CHEESE,SHREDDED CHEESE,-1.56,0,0
630,1042907,306,1:52 PM,Dec 1,2,5,BACON,PREMIUM,-2.58,0,0
718,883404,324,12:49 PM,Feb 2,1,1.2,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.09,0,0
733,1128647,356,3:47 PM,Mar 15,2,1.76,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,-0.24,0,0
712,1086061,448,12:32 PM,Feb 18,1,4.99,COFFEE,GROUND COFFEE,-2.47,0,0
630,7441391,323,2:06 PM,May 12,4,1,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-1.38,0,0
761,845196,343,11:37 AM,Jul 19,2,3.58,BLEACH,LIQUID BLEACH,-0.4,0,0
779,1130858,343,3:40 PM,May 20,1,2,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,-1.69,0,0
779,5569230,343,8:17 PM,Jun 11,1,2.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.19,0,0
725,13212996,400,4:34 PM,Aug 13,2,2,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,-1.38,0,0
741,904997,315,2:13 PM,Nov 29,1,6.99,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,-2,0,0
